,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
1030,YULA High School- Boys School,0,0,7.0,3.0,99367,12049,0.01828847481021394,0.11687863551217588,0.41959972394755,0.26308784383318545
1031,Cantwell–Sacred Heart of Mary High School,0,0,26.0,,62521,18937,0.0367667372686251,0.3224974675384474,0.2185514319918961,0.05329680449396814
1032,St. Francis High School,0,0,175.0,13.0,139717,14408,0.00741821719567068,0.07296607077708865,0.33231991568365155,0.44233653573310633
1033,Waldorf School Of the Peninsula,0,0,8.0,,145994,12860,0.023426812585499317,0.10388166894664842,0.33165184678522575,0.39227086183310533
1034,Justin-Siena,0,0,41.0,7.0,97759,24027,0.030747319034852547,0.20664376675603216,0.32781082439678283,0.1296707439678284
1035,Faithful Ambassadors Bible Baptist Academy,0,0,3.0,,48359,17392,0.02847338833321165,0.32121389111970994,0.19162346985957995,0.03991141612518556
1036,San Diego Academy,0,0,4.0,,48359,17392,0.02847338833321165,0.32121389111970994,0.19162346985957995,0.03991141612518556
1037,Pacifica Christian High School-Orange County,0,0,8.0,,106209,10574,0.0012423031219617588,0.0909041806200713,0.47423571351409743,0.21259587339310793
1038,Sage Hill School,0,0,101.0,13.0,187396,3689,0.0033275462962962963,0.07190393518518519,0.4207175925925926,0.39076967592592593
1039,Oakwood Secondary,0,0,31.0,6.0,57411,17004,0.024924498781064657,0.16326456354837535,0.44845904741112685,0.0877997307426409
1040,Bishop O'Dowd High School,0,0,178.0,22.0,77939,16022,0.025038974261079826,0.2172377589004486,0.28656422003754256,0.17116859151792815
1041,The College Preparatory School,0,0,63.0,7.0,169856,7136,0.0004603698304304458,0.048108647279981584,0.41440957569247294,0.4324407273843321
1042,Head-Royce School,0,0,66.0,7.0,107208,11532,0.030473637176050044,0.14682752457551385,0.36143878462913315,0.24691689008042894
1043,Holy Names High School,0,0,11.0,5.0,169856,7136,0.0004603698304304458,0.048108647279981584,0.41440957569247294,0.4324407273843321
1044,Laurel Springs,0,0,72.0,11.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
1045,Oak Grove,0,0,4.0,,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
1046,Ojai Valley School,0,0,10.0,5.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
1047,Villanova Preparatory School,0,0,31.0,5.0,80685,8117,0.014843087362171332,0.19399006421907186,0.3362413667757179,0.1774506240155095
1048,Ontario Christian High,0,0,16.0,,64383,17853,0.03736220856501805,0.31874939030338506,0.211369622475856,0.046532045654082525
1049,Lutheran High School of Orange County,0,0,99.0,11.0,103040,12934,0.019458454054440747,0.21779876238509138,0.3233537217870301,0.1356368709088958
1050,Xavier College Preparatory High School,0,0,38.0,6.0,66202,12899,0.00659857181596312,0.18543794630751154,0.3329115068245503,0.16722408026755853
1051,Castilleja School,0,0,39.0,6.0,169270,7102,0.0074519047981142115,0.0591589993156414,0.3046916584290168,0.534484069652498
1052,Kehillah Jewish High School,0,0,19.0,,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
1053,La Salle High School,0,0,71.0,5.0,100866,12971,0.020123717798136403,0.12763291833059276,0.3920209850442409,0.25025448281262236
1054,Maranatha High School,0,0,53.0,5.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
1055,Mayfield Senior School,0,0,33.0,6.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
1056,Polytechnic School,0,0,52.0,10.0,84782,10657,0.01072145346994824,0.1379000739410584,0.39104256892362943,0.2795500158445125
1057,Futures Academy - Pasadena,0,0,8.0,,72144,11463,0.013673861453271556,0.08763702113233134,0.38281161713187933,0.3072663577805402
1058,The Waverly School,0,0,12.0,3.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
1059,Westridge School for Girls,0,0,52.0,9.0,137637,5410,0.013124427713907824,0.07803438803540544,0.37124834672906704,0.38223623969885034
1060,Stevenson School,0,0,61.0,7.0,143750,1710,0.0,0.11337792642140468,0.3347826086956522,0.3568561872909699
1061,Armenian Mesrobian School,0,0,22.0,3.0,70620,17060,0.06752733193765992,0.35340776924866246,0.16741102581995812,0.036520120958362406
1062,Pomona Catholic High School,0,0,11.0,,62136,8274,0.04970169123810463,0.29618855086041124,0.15664908042009762,0.039347172230166164
1063,Woodside Priory,0,0,36.0,6.0,221667,2556,0.0031834460803820135,0.03800238758456029,0.35575009948269,0.5161161957819339
