,School,Public Yes/No,Charter Yes/No,App,Adm,Median income (dollars),Total,none,high,higher,grad
27,Atascadero High,1,0,12.0,7.0,81599,12956,0.005596229908272321,0.2544391147016747,0.3150719515273921,0.10325675334511487
28,Menlo-Atherton High,1,0,139.0,62.0,169352,15194,0.010299847535151618,0.0997797729967813,0.3157038793833644,0.42547857021853297
29,Buhach Colony High,1,0,27.0,22.0,60993,12719,0.039184027094081045,0.28484227936832984,0.20147284684755642,0.04241326349781436
30,Placer High,1,0,8.0,6.0,72571,12196,0.009626902089525753,0.2111263919080786,0.3211924936781864,0.12883190630406816
31,Azusa High,1,0,7.0,4.0,68058,15994,0.036778949634093845,0.2962225570383125,0.23052087817477399,0.08569199311235472
32,Bakersfield High,1,0,30.0,15.0,31089,4793,0.011861568518001674,0.3078425900083729,0.20220485626569915,0.059168294725090706
33,Centennial High,1,0,15.0,11.0,97615,18584,0.009698697523617865,0.22701101235396054,0.3200290681424339,0.10976018782492034
34,East Bakersfield High,1,0,13.0,7.0,54450,21974,0.03781454511936584,0.3097750944787538,0.18566227302055488,0.06936123144990322
35,Frontier High,1,0,20.0,13.0,110877,9909,0.009960259570400925,0.196539061320992,0.3080134815634589,0.14482619850093062
36,Golden Valley High,1,0,23.0,11.0,42128,22422,0.06982031215844008,0.3680103178419971,0.10713505005902155,0.011891750098369257
37,Highland High,1,0,26.0,19.0,54450,21974,0.03781454511936584,0.3097750944787538,0.18566227302055488,0.06936123144990322
38,Independence High,1,0,25.0,15.0,93200,15182,0.013729423156729838,0.21140545026974686,0.34019228109005395,0.1606722921565915
39,Liberty High,1,0,25.0,12.0,97615,18584,0.009698697523617865,0.22701101235396054,0.3200290681424339,0.10976018782492034
40,Mira Monte High,1,0,19.0,10.0,42128,22422,0.06982031215844008,0.3680103178419971,0.10713505005902155,0.011891750098369257
41,North High,1,0,9.0,6.0,46071,20080,0.01519470814535994,0.3550690542747225,0.18859151421217238,0.04292712629044311
42,South High,1,0,35.0,17.0,41311,14649,0.0437605974241495,0.36033045925177676,0.1494281900501461,0.02781485623579494
43,Stockdale High,1,0,58.0,38.0,93200,15182,0.013729423156729838,0.21140545026974686,0.34019228109005395,0.1606722921565915
44,West High,1,0,12.0,6.0,52268,21448,0.022868145490992534,0.31706802416057817,0.212908501041859,0.06997599767889642
45,Sierra Vista High,1,0,18.0,9.0,68773,18032,0.07598197037990985,0.3419578918613046,0.1619153544459404,0.020507717223750707
46,Bell Senior High,1,0,30.0,18.0,46109,24232,0.06309613611600033,0.3225714525186489,0.09642108792221943,0.01215321431564831
47,Bellflower High,1,0,12.0,5.0,63848,22998,0.042512576803006505,0.30397088942355494,0.21530691376190572,0.04664850569684437
48,Carlmont High,1,0,192.0,73.0,159599,10404,0.006629376424280091,0.09483115806919412,0.4261963952765693,0.3227677646571369
49,Benicia High,1,0,49.0,33.0,106739,11496,0.006206139303957608,0.19463407647873204,0.4003914641714804,0.14498496204707118
50,Berkeley High,1,0,352.0,263.0,46735,8670,0.005933852140077821,0.07266536964980545,0.42733463035019453,0.3271400778210117
51,Beverly Hills High,1,0,50.0,24.0,86496,5728,0.003669328728685517,0.09356788258148069,0.4392402331102957,0.28663932657025687
52,Bishop Union High,1,0,16.0,10.0,64330,5985,0.004498337570897712,0.32114218658321925,0.2670643457852533,0.11275180911402308
53,Bloomington High,1,0,28.0,14.0,63529,7748,0.03422865381534682,0.33545148715757994,0.141827308164682,0.040049126929032945
54,Anderson Valley Junior-Senior High,1,0,4.0,3.0,43864,402,0.0,0.25,0.23933649289099526,0.08886255924170616
55,Heritage High,1,0,64.0,41.0,112302,21300,0.00867491290013328,0.22168962050178875,0.34248369069609746,0.11099679659550588
56,Liberty High,1,0,33.0,21.0,112302,21300,0.00867491290013328,0.22168962050178875,0.34248369069609746,0.11099679659550588
57,Burbank High,1,0,42.0,20.0,53580,5181,0.02814058418427927,0.18000474946568512,0.4014485870339587,0.1167181192115887
58,Burroughs High,1,0,53.0,37.0,85086,7544,0.02292910176153734,0.17608094336875818,0.4243703595865483,0.10649293929247343
59,Calabasas High,1,0,77.0,45.0,149724,9949,0.002849002849002849,0.10105896898349728,0.4097188625490512,0.30247809493092515
60,Calexico High,1,0,19.0,12.0,42739,9362,0.058802352094083764,0.24408976359054363,0.23564942597703908,0.03624144965798632
61,Adolfo Camarillo High,1,0,52.0,28.0,106388,12797,0.0049005357365339095,0.16462477677644421,0.408239544831596,0.17355371900826447
62,Westmont High,1,0,82.0,36.0,121231,18038,0.012997051329764392,0.1696773639460651,0.41101027740402507,0.20483238384243221
63,Canoga Park Senior High,1,0,9.0,7.0,62848,10326,0.03785367728298986,0.25013210356919824,0.2460489023394341,0.07008694816736322
64,Canyon High,1,0,28.0,20.0,85755,9613,0.015071956437183976,0.2651205756514975,0.2920070011668611,0.07827693504472967
65,Carlsbad High,1,0,91.0,44.0,86046,11340,0.0049,0.148,0.41225,0.22205
66,Sage Creek High,1,0,53.0,28.0,102793,6064,0.027246925260170293,0.12488174077578051,0.41248817407757804,0.2076631977294229
67,Carmel High,1,0,33.0,17.0,108424,5375,0.003639149588201494,0.11760199195556406,0.3789503926450872,0.291802336717104
68,Carpinteria Senior High,1,0,6.0,5.0,82231,6449,0.009926769731489015,0.16981285598047194,0.31708706265256303,0.13995117982099267
69,Academy of Medical Arts at Carson High,1,0,14.0,8.0,86981,14495,0.0433266017991555,0.24931154764090324,0.29266437619659574,0.057777544651053
71,Carson Senior High,1,0,25.0,12.0,86981,14495,0.0433266017991555,0.24931154764090324,0.29266437619659574,0.057777544651053
72,Magnolia Science Academy 3,1,1,5.0,,87713,8342,0.02257636122177955,0.24165068122571443,0.3051989572573902,0.13875362746544687
73,Castro Valley High,1,0,185.0,115.0,101445,15922,0.02244662084068374,0.21500699555934058,0.3520895431595596,0.14015451061500092
74,North Monterey County High,1,0,27.0,19.0,69528,2359,0.09304738844690419,0.2416118989968869,0.13161535800760982,0.025077827741265997
75,Cathedral City High,1,0,30.0,19.0,50350,19716,0.039168937329700275,0.31877488996017606,0.22387864179417313,0.08811045902326556
76,Cerritos High,1,0,65.0,33.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
77,Whitney (Gretchen) High,1,0,29.0,19.0,108844,15496,0.017876237216571163,0.15118032517204508,0.43563732075782086,0.18476681380747403
78,Chico High,1,0,25.0,20.0,51838,15724,0.012375571697605597,0.16469374943951215,0.35808447672854454,0.16052371984575375
79,Inspire School of Arts and Sciences,1,1,6.0,3.0,51838,15724,0.012375571697605597,0.16469374943951215,0.35808447672854454,0.16052371984575375
80,Pleasant Valley High,1,0,19.0,10.0,51838,15724,0.012375571697605597,0.16469374943951215,0.35808447672854454,0.16052371984575375
81,Chino High,1,0,16.0,6.0,86702,23292,0.019386615052951264,0.2793277628286834,0.25455947379187716,0.06245574281263277
82,Chino Hills High,1,0,59.0,38.0,104661,25874,0.011750066660741267,0.17680206203892987,0.42008710336858945,0.1637721091458537
83,Ruben S. Ayala High,1,0,70.0,45.0,104661,25874,0.011750066660741267,0.17680206203892987,0.42008710336858945,0.1637721091458537
84,Chowchilla Union High,1,0,9.0,6.0,57689,5016,0.02211660329531052,0.2685678073510773,0.1420785804816223,0.02452471482889734
85,Chula Vista Learning Community Charter,1,1,6.0,4.0,65074,25145,0.028334427001833997,0.3098615247421466,0.20505443103999463,0.05030875103057224
86,Bonita Vista Senior High,1,0,49.0,36.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
87,Castle Park Senior High,1,0,10.0,7.0,65074,25145,0.028334427001833997,0.3098615247421466,0.20505443103999463,0.05030875103057224
88,Chula Vista Senior High,1,0,15.0,10.0,65074,25145,0.028334427001833997,0.3098615247421466,0.20505443103999463,0.05030875103057224
89,Eastlake High,1,0,70.0,54.0,125864,9062,0.007139713433419727,0.15726930412245096,0.44276003716563156,0.13428529512445597
90,High Tech High Chula Vista,1,1,22.0,15.0,125864,9062,0.007139713433419727,0.15726930412245096,0.44276003716563156,0.13428529512445597
91,Hilltop Senior High,1,0,28.0,23.0,70283,24599,0.021620664555094333,0.2570085184237965,0.26735653439830026,0.08121028506226516
92,Olympian High,1,0,53.0,27.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
93,Otay Ranch Senior High,1,0,47.0,30.0,113415,14899,0.03556472658857802,0.1901438368635067,0.38675122898585906,0.12687382411846818
94,Mesa Verde High,1,0,7.0,7.0,66280,16469,0.017588528928942342,0.297932929076351,0.25230325974069484,0.0659318570136353
95,Claremont High,1,0,67.0,42.0,100598,12211,0.010027043894320782,0.126190971499896,0.34674433118369047,0.3021427085500312
96,Clovis High,1,0,30.0,17.0,98228,15819,0.014374233321800396,0.211367282106124,0.3418047997986978,0.132481992891517
97,Buchanan High,1,0,29.0,15.0,98228,15819,0.014374233321800396,0.211367282106124,0.3418047997986978,0.132481992891517
98,Coalinga High,1,0,6.0,5.0,61808,4896,0.0486863711001642,0.29285714285714287,0.13628899835796388,0.054679802955665026
99,Colusa High,1,0,6.0,4.0,55284,2986,0.01888648435963014,0.29903600236081057,0.22585087546724375,0.046822742474916385
100,Compton High,1,0,29.0,17.0,53683,12074,0.0650810245687402,0.3355658651332985,0.09690277051751175,0.01052012545739676
101,Clayton Valley Charter High,1,1,70.0,41.0,104141,15977,0.007617884349586963,0.1965864163800585,0.4020442930153322,0.13284690302465366
102,Concord High,1,0,27.0,19.0,104141,15977,0.007617884349586963,0.1965864163800585,0.4020442930153322,0.13284690302465366
103,Mt. Diablo High,1,0,21.0,13.0,68756,13416,0.03969673405909798,0.23709175738724728,0.2619751166407465,0.08215396578538102
104,Ygnacio Valley High,1,0,13.0,9.0,95961,10548,0.014802395209580838,0.17576047904191616,0.3946347305389222,0.14883832335329342
105,Corcoran High,1,0,11.0,7.0,42983,4014,0.025066464109380935,0.3301050765919737,0.06716040005063932,0.012153437143942271
106,Centennial High,1,0,45.0,24.0,119023,9318,0.011606036974173128,0.22601954218083398,0.32157438414606176,0.1270700490848204
107,Santiago High,1,0,66.0,35.0,119023,9318,0.011606036974173128,0.22601954218083398,0.32157438414606176,0.1270700490848204
108,Coronado High,1,0,52.0,33.0,108992,8672,0.005427491157458227,0.0889132821075741,0.40992804000487865,0.3212586900841566
109,Costa Mesa High,1,0,13.0,5.0,95175,19114,0.023567666344190046,0.17209502311082447,0.3947382564764055,0.1256046436633344
110,Estancia High,1,0,17.0,12.0,85585,21706,0.019456057334497175,0.20544861487572932,0.32484954288602014,0.12045757339091286
111,Charter Oak High,1,0,21.0,15.0,84679,8448,0.015372750642673521,0.25470437017994857,0.3394858611825193,0.08848329048843187
112,Covina High,1,0,15.0,10.0,70428,5802,0.01831849995679599,0.3334485440248855,0.19001123304242634,0.07120020737924479
113,John Swett High,1,0,12.0,6.0,89630,1434,0.010808646917534028,0.19735788630904724,0.3742994395516413,0.1433146517213771
114,Culver City High,1,0,122.0,69.0,87469,13670,0.017926637409952803,0.14337169826943777,0.3353067814854682,0.2537467914217107
115,Cupertino High,1,0,284.0,135.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
116,Homestead High,1,0,234.0,118.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
117,Monta Vista High,1,0,363.0,149.0,179702,21199,0.009421459723862076,0.05811908146791644,0.3860388906291415,0.46220572998241005
118,Cypress High,1,0,50.0,28.0,102263,15933,0.02862494877948838,0.1721887256336709,0.39796874085348005,0.16656910378739098
119,Oxford Academy,1,0,26.0,23.0,102263,15933,0.02862494877948838,0.1721887256336709,0.39796874085348005,0.16656910378739098
120,Jefferson High,1,0,18.0,15.0,98879,14171,0.05219846067804735,0.2578763748701696,0.33460278569336066,0.07653998774934086
121,Summit Public School: Shasta,1,1,34.0,19.0,100208,20542,0.024190562389435143,0.20208170485868268,0.41597070802649444,0.09388242070185543
122,Westmoor High,1,0,33.0,18.0,100208,20542,0.024190562389435143,0.20208170485868268,0.41597070802649444,0.09388242070185543
123,Dana Hills High,1,0,70.0,29.0,105014,11595,0.012562448464859096,0.12625503225493526,0.42983945287869235,0.2257360430712519
124,Monte Vista High,1,0,139.0,76.0,163801,12647,0.004783258594917788,0.09122357463164638,0.4893444373265001,0.24151185137732223
125,San Ramon Valley High,1,0,76.0,34.0,163801,12647,0.004783258594917788,0.09122357463164638,0.4893444373265001,0.24151185137732223
126,Da Vinci Charter Academy,1,1,23.0,12.0,61213,17999,0.0027610008628127696,0.06993097497842968,0.3609577221742882,0.4339948231233822
127,Davis Senior High,1,0,216.0,150.0,61213,17999,0.0027610008628127696,0.06993097497842968,0.3609577221742882,0.4339948231233822
128,Diamond Bar High,1,0,111.0,57.0,101161,14874,0.024235975645800083,0.14940592303599928,0.435419991724301,0.19403558550570432
129,Dixon High,1,0,19.0,12.0,80080,7521,0.02828038182077219,0.27589400199458614,0.22104288360165267,0.06710357600797834
130,Downey High,1,0,51.0,31.0,72274,13304,0.03094423123465754,0.28250873007640975,0.2500086436400097,0.07959063720914152
131,Warren (Earl) High,1,0,48.0,35.0,72274,13304,0.03094423123465754,0.28250873007640975,0.2500086436400097,0.07959063720914152
133,California School of the Arts - San Gabriel Valley,1,1,32.0,24.0,83051,7963,0.030566297610849183,0.25703236743126556,0.27901679292260423,0.10012184139428934
134,Dublin High,1,0,294.0,140.0,148083,19065,0.010281480734823475,0.12136179220321044,0.44250686692034374,0.27147645087316985
135,Durham High,1,0,3.0,,83606,1413,0.0,0.16791044776119404,0.30868385345997285,0.18046132971506107
136,East Palo Alto Academy,1,1,16.0,7.0,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
137,Oxford Day Academy,1,1,6.0,,120754,14360,0.031604487017897656,0.17582556087723722,0.23481220065540712,0.289671036047391
138,Eleanor Roosevelt High,1,0,95.0,45.0,109438,18125,0.01858246251703771,0.1963652885052249,0.3640390731485688,0.11717401181281235
139,Desert Junior-Senior High,1,0,4.0,4.0,63314,1197,0.009341429238673517,0.1994395142456796,0.2877160205511443,0.1625408687529192
140,El Cajon Valley High,1,0,22.0,7.0,60510,22714,0.02988667348329925,0.3409807430129516,0.22198790047716427,0.05212593728698023
141,Granite Hills High,1,0,31.0,17.0,85067,14727,0.021411447899904765,0.23578864405109848,0.3201865291780237,0.12715510163869823
142,Grossmont Middle College High,1,0,4.0,,61830,19032,0.041647361647361644,0.2730759330759331,0.24702702702702703,0.08308880308880309
143,Valhalla High,1,0,32.0,17.0,85067,14727,0.021411447899904765,0.23578864405109848,0.3201865291780237,0.12715510163869823
144,Southwest High,1,0,16.0,6.0,47614,13146,0.038536601501769706,0.25526777149283847,0.16982567563097484,0.06390790909993053
145,El Cerrito High,1,0,122.0,88.0,107621,10499,0.0189642965510266,0.11924749671285527,0.391170223525842,0.3127844644482654
146,Summit Public School K2,1,1,24.0,18.0,107621,10499,0.0189642965510266,0.11924749671285527,0.391170223525842,0.3127844644482654
147,Union Mine High,1,0,9.0,5.0,67961,1515,0.004678727386150967,0.32127261384903305,0.22489082969432314,0.07267623206487836
148,Oak Ridge High,1,0,75.0,39.0,136203,14987,0.005069622820062188,0.1299513316209274,0.4472421251858862,0.2007908611599297
149,Arroyo High,1,0,28.0,13.0,56098,15466,0.08911256583156962,0.33452281340749124,0.17224491804892456,0.02237042870502535
150,El Monte High,1,0,48.0,18.0,48723,8122,0.08702749579146049,0.3103096464826812,0.16573993776462786,0.022700607049941337
151,Da Vinci Communications,1,1,14.0,10.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
152,Da Vinci Design,1,1,20.0,13.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
153,Da Vinci Science,1,1,25.0,13.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
154,El Segundo High,1,0,47.0,21.0,115846,6645,0.006639004149377593,0.1249792531120332,0.4004149377593361,0.2191701244813278
155,Cosumnes Oaks High,1,0,55.0,47.0,108507,14415,0.02476958525345622,0.1774193548387097,0.37733446519524616,0.13536866359447006
156,Elk Grove High,1,0,27.0,13.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
157,Franklin High,1,0,87.0,68.0,108507,14415,0.02476958525345622,0.1774193548387097,0.37733446519524616,0.13536866359447006
158,Laguna Creek High,1,0,39.0,28.0,92222,21946,0.03630759467851234,0.1938218162862906,0.35036148947261064,0.13394374815855675
159,Monterey Trail High,1,0,47.0,29.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
160,Pleasant Grove High,1,0,48.0,32.0,100453,20006,0.03547548291233284,0.22462388558692423,0.31382336552748885,0.09839338781575037
161,Emery Secondary,1,0,7.0,3.0,95716,14345,0.00905630134241635,0.13400120216389502,0.4296934482067722,0.24656381486676016
162,San Dieguito HS Academy,1,0,158.0,88.0,125458,19371,0.009749488616741492,0.10365805063358394,0.4451026751321627,0.2583216002975321
163,Classical Academy High,1,1,22.0,14.0,56866,16325,0.03411359099981855,0.25576120486300125,0.2251255065626323,0.08994132946228754
164,Del Lago Academy - Campus of Applied Science,1,0,18.0,11.0,96690,7332,0.00849682232660956,0.14707101409229068,0.3601132909643548,0.1758773141751865
165,Escondido High,1,0,30.0,12.0,76534,17645,0.030450635219050875,0.2234375890161226,0.26394348544408364,0.11693157864752464
166,San Pasqual High,1,0,41.0,24.0,56866,16325,0.03411359099981855,0.25576120486300125,0.2251255065626323,0.08994132946228754
167,Etiwanda High,1,0,56.0,29.0,119397,11421,0.007698381365969206,0.1687722068693249,0.3891038294512436,0.1906040268456376
168,Exeter Union High,1,0,10.0,6.0,61782,4820,0.032711282711282715,0.2412054912054912,0.25053625053625056,0.06692406692406692
169,Bella Vista High,1,0,43.0,21.0,89923,15996,0.007325519445924348,0.15843100692594567,0.37976158763985085,0.16502397442727756
170,Del Campo High,1,0,19.0,14.0,89923,15996,0.007325519445924348,0.15843100692594567,0.37976158763985085,0.16502397442727756
171,Angelo Rodriguez High,1,0,35.0,28.0,115561,13121,0.015154819014391627,0.18163977322285216,0.38828318069486845,0.12440034888791976
172,Armijo High,1,0,26.0,19.0,75544,24396,0.02987608547175334,0.28781344521416724,0.24259927797833936,0.06619182359254562
173,Public Safety Academy,1,0,7.0,7.0,75544,24396,0.02987608547175334,0.28781344521416724,0.24259927797833936,0.06619182359254562
174,Vanden High,1,0,29.0,18.0,75544,24396,0.02987608547175334,0.28781344521416724,0.24259927797833936,0.06619182359254562
175,Fallbrook High,1,0,16.0,8.0,80775,15764,0.03271127943557008,0.2372560398277389,0.2772670352157845,0.1202467853761339
176,Farmersville High,1,0,12.0,8.0,44286,2862,0.11372485399091499,0.32138221933809213,0.07624918883841661,0.013951979234263466
177,San Lorenzo Valley High,1,0,18.0,13.0,109467,2684,0.005170630816959669,0.11437435367114789,0.3968976215098242,0.24260599793174767
178,Folsom High,1,0,97.0,52.0,118006,27717,0.0056593816534129164,0.14253998871763143,0.4113151238330937,0.2006623842192419
179,Vista del Lago High,1,0,73.0,52.0,118006,27717,0.0056593816534129164,0.14253998871763143,0.4113151238330937,0.2006623842192419
180,Fontana High,1,0,29.0,16.0,58070,25003,0.05040591300133285,0.35351647020131205,0.13356182167523498,0.012463000467362517
181,Henry J. Kaiser High,1,0,42.0,26.0,84649,9923,0.02435003170577045,0.34555062354681887,0.211287254280279,0.029380680617205664
182,Jurupa Hills High,1,0,21.0,11.0,84649,9923,0.02435003170577045,0.34555062354681887,0.211287254280279,0.029380680617205664
183,Summit High,1,0,26.0,9.0,96447,25768,0.031933508311461065,0.26877649909145973,0.2622316441214079,0.07986742041860152
184,Fort Bragg High,1,0,14.0,7.0,46491,6430,0.011118893363684119,0.3087900542812117,0.20022763088776047,0.09376641568902119
185,Fortuna Union High,1,0,12.0,10.0,47392,5481,0.008,0.2863157894736842,0.27063157894736845,0.048736842105263155
186,Fountain Valley High,1,0,57.0,34.0,89478,18567,0.027399926998418297,0.1958389098430466,0.3698260128969461,0.13366589609441537
187,Los Amigos High,1,0,30.0,10.0,89478,18567,0.027399926998418297,0.1958389098430466,0.3698260128969461,0.13366589609441537
188,American High,1,0,250.0,137.0,132568,24879,0.01740765109502773,0.1922361124165805,0.3811636431995488,0.22494595356706457
189,Irvington High,1,0,295.0,135.0,119206,21690,0.021462492033797256,0.22961166046502066,0.3167567789815595,0.22683633821927102
190,John F. Kennedy High,1,0,28.0,15.0,119206,21690,0.021462492033797256,0.22961166046502066,0.3167567789815595,0.22683633821927102
191,Mission San Jose High,1,0,336.0,150.0,188596,16458,0.007262525890773708,0.08979837969638971,0.37731050575496183,0.4026900186151386
192,Washington High,1,0,114.0,52.0,132568,24879,0.01740765109502773,0.1922361124165805,0.3811636431995488,0.22494595356706457
193,Bullard High,1,0,34.0,26.0,60362,11644,0.021400394477317553,0.21060157790927023,0.2986686390532544,0.13545364891518738
194,Central High,1,0,25.0,14.0,62225,25326,0.029523536713453643,0.2833953976892963,0.27617683567268214,0.05234412298290843
195,Clovis North High,1,0,52.0,29.0,125804,4404,0.005956552207428171,0.13489838822704975,0.38962859145059564,0.28100911002102313
196,Clovis West High,1,0,30.0,15.0,91096,17935,0.009933370010391834,0.14600525704505166,0.3868818387431995,0.20166269331866252
197,Design Science Middle College High,1,0,35.0,15.0,60362,11644,0.021400394477317553,0.21060157790927023,0.2986686390532544,0.13545364891518738
198,Erma Duncan Polytechnical High,1,0,8.0,3.0,43651,14279,0.030560069760989336,0.3144000951286218,0.21510959609972652,0.04288715367236117
199,Edison High,1,0,60.0,44.0,31854,11549,0.07108565653162638,0.3005137707403352,0.11968331508464583,0.01878211067127095
200,University High,1,1,19.0,15.0,54004,11752,0.023391523663518123,0.2561693289154839,0.31066712823302506,0.07462538944661491
201,Washington High,1,0,25.0,11.0,31854,11549,0.07108565653162638,0.3005137707403352,0.11968331508464583,0.01878211067127095
202,Sunny Hills High,1,0,68.0,21.0,88725,16266,0.020870337477797513,0.22174733570159857,0.36767317939609234,0.1434003108348135
203,Troy High,1,0,92.0,45.0,80279,11968,0.01651871510936213,0.182987096183765,0.3510570147341448,0.16280772398645557
204,Liberty Ranch High,1,0,13.0,11.0,77351,10358,0.03903945427728613,0.30093104719764013,0.2382466814159292,0.055678466076696166
205,Pacifica High,1,0,24.0,13.0,105189,5403,0.023272661414470704,0.2250294304084035,0.32382504754142893,0.12487548673367745
206,Santiago High,1,0,25.0,11.0,70680,11730,0.06842740811840109,0.32343561321484965,0.1988419977087655,0.03935350032510759
207,Christopher High,1,0,30.0,13.0,108494,18154,0.033462065528840165,0.23687554503550518,0.2675221128690669,0.09497944437523359
208,Gilroy High,1,0,41.0,28.0,108494,18154,0.033462065528840165,0.23687554503550518,0.2675221128690669,0.09497944437523359
209,Gilroy High,1,0,29.0,17.0,108494,18154,0.033462065528840165,0.23687554503550518,0.2675221128690669,0.09497944437523359
210,Glendale High,1,0,15.0,12.0,47160,14052,0.03910220214568041,0.2563876341050254,0.3490612648221344,0.12041219649915302
211,Glendora High,1,0,50.0,31.0,108750,8688,0.008206457186049022,0.19706295216499298,0.3753914264118346,0.18469927653601123
212,Dos Pueblos Senior High,1,0,92.0,53.0,70878,16568,0.02679122597637763,0.13704267665336023,0.34404708012675417,0.24531873739660068
213,Gonzales High,1,0,19.0,10.0,70057,2320,0.037163443306788016,0.251611679939325,0.12627986348122866,0.023511566173682216
214,Granada Hills Charter,1,1,118.0,69.0,103329,17915,0.02495162951981305,0.2363243460562354,0.3380154282986155,0.1267432218508933
215,John F. Kennedy High,1,0,39.0,21.0,103329,17915,0.02495162951981305,0.2363243460562354,0.3380154282986155,0.1267432218508933
216,Granite Bay High,1,0,63.0,36.0,171325,8019,0.002699309478970496,0.1292529817953547,0.42310106716886375,0.2549278091650973
217,Nevada Union High,1,0,15.0,12.0,51530,11825,0.0025630914826498424,0.2598087539432177,0.28918572555205047,0.11317034700315458
218,William & Marian Ghidotti High,1,0,14.0,11.0,51530,11825,0.0025630914826498424,0.2598087539432177,0.28918572555205047,0.11317034700315458
219,Greenfield High,1,0,18.0,10.0,63696,4031,0.07729323308270676,0.29102756892230575,0.10295739348370928,0.014235588972431077
220,Glen A. Wilson High,1,0,25.0,17.0,88702,16467,0.02875494809171708,0.26678616774964525,0.33226280279831705,0.10648044414569174
221,Los Altos High,1,0,21.0,10.0,88702,16467,0.02875494809171708,0.26678616774964525,0.33226280279831705,0.10648044414569174
222,Half Moon Bay High,1,0,46.0,31.0,140460,7362,0.022820323511645077,0.14349956372910933,0.39391905497013224,0.23444526478287134
223,Hanford High,1,0,12.0,10.0,65674,22529,0.02722162865239002,0.28928787104566356,0.22455520973660983,0.05922794629999535
224,Sierra Pacific High,1,0,6.0,6.0,65674,22529,0.02722162865239002,0.28928787104566356,0.22455520973660983,0.05922794629999535
225,Humanities and Arts (HARTS) Academy of Los Angeles,1,0,3.0,,65119,9439,0.031733942625031736,0.24442751967504442,0.30611830413810615,0.08712871287128712
226,Nathaniel Narbonne Senior High,1,0,20.0,12.0,65119,9439,0.031733942625031736,0.24442751967504442,0.30611830413810615,0.08712871287128712
227,Hawthorne High,1,0,18.0,4.0,60162,30841,0.03532016016146359,0.2786874572739998,0.2421628308213158,0.07013574660633484
228,Hawthorne Math and Science Academy,1,1,17.0,9.0,60162,30841,0.03532016016146359,0.2786874572739998,0.2421628308213158,0.07013574660633484
229,Hayward High,1,0,46.0,22.0,82690,21187,0.03501192855761171,0.2699937670599867,0.28482386571238205,0.08388677542072345
230,Hayward Twin Oaks Montessori,1,1,6.0,5.0,115956,4321,0.02308917197452229,0.15177149681528662,0.3883359872611465,0.1572452229299363
231,Impact Academy of Arts & Technology,1,1,20.0,11.0,88764,9668,0.029421570261710286,0.2820470078346391,0.31463577262877146,0.0848058009668278
232,Leadership Public Schools - Hayward,1,1,27.0,15.0,88764,9668,0.029421570261710286,0.2820470078346391,0.31463577262877146,0.0848058009668278
233,Tennyson High,1,0,16.0,7.0,89657,22482,0.035299599291771504,0.3348802534712515,0.24890504146864226,0.057124219550834035
234,Healdsburg High,1,0,21.0,8.0,95938,6899,0.012993762993762994,0.19156519156519156,0.3815711315711316,0.1534006534006534
235,Academy of Careers and Exploration,1,1,3.0,,75045,2427,0.0,0.17189262350552673,0.23821339950372208,0.09880442138506655
236,Hemet High,1,0,23.0,13.0,53885,15298,0.025051140833988985,0.3451455546813533,0.15367427222659324,0.05579858379228954
237,Western Center Academy,1,1,16.0,8.0,38686,12546,0.03604358759430008,0.31634534786253143,0.16580050293378037,0.02774518021793797
238,Hercules High,1,0,34.0,21.0,110669,8980,0.022606946209233376,0.1848792884371029,0.3923655230834392,0.14776577721304532
239,Encore Jr./Sr. High School for the Performing and Visual Arts,1,1,5.0,4.0,51712,24572,0.02290601651592607,0.41561148250098306,0.14380652772316163,0.030003932363350375
240,Sultana High,1,0,11.0,3.0,51712,24572,0.02290601651592607,0.41561148250098306,0.14380652772316163,0.030003932363350375
241,Hilmar High,1,0,9.0,6.0,70045,2811,0.023982945461005507,0.3343400248712027,0.18298099129507905,0.039083318529046014
242,San Andreas Continuation High,1,0,44.0,18.0,86047,15932,0.035168636494667053,0.28051311617180746,0.23753243009512828,0.05139809743441914
243,Edison High,1,0,44.0,21.0,102473,21789,0.013045125242672475,0.17264075003551305,0.3859084236943037,0.169610303518159
244,Huntington Beach High,1,0,84.0,41.0,97470,19407,0.01955777377981545,0.17686147060530438,0.37159770181649354,0.17509140502582554
245,Marina High,1,0,42.0,26.0,101466,14560,0.01422045387562629,0.14680960801650456,0.41298261125847335,0.18136604774535808
